project,true_star,true_watcher,true_committer,true_community,true_pdp
2512580,1,0,1,1,TRUE
2512584,1,0,1,1,FALSE
2512586,1,1,1,1,TRUE
2512589,1,1,1,1,TRUE
2512590,3,0,1,1,FALSE
2512592,1,0,1,1,FALSE
2512594,58,41,7,9,TRUE
2512595,1,0,1,1,TRUE
2512598,1,0,1,1,TRUE
2512608,1,0,1,1,TRUE
2512612,1,0,3,3,TRUE
2512615,2,0,2,2,FALSE
2512621,1,0,2,2,TRUE
2512623,2,0,1,1,TRUE
2512625,1,0,1,1,FALSE
2512626,0,0,2,2,TRUE
2512629,1,0,1,1,FALSE
2512630,1,0,1,1,TRUE
2512631,1,0,4,4,FALSE
2512632,1,0,1,1,TRUE
2512634,3,0,1,1,FALSE
2512636,4,0,4,4,TRUE
2512637,4,1,1,1,FALSE
2512638,3,1,1,1,TRUE
2512639,3,2,1,1,TRUE
2512640,1,0,1,1,FALSE
2512641,4,0,1,1,FALSE
2512646,1,0,2,2,TRUE
2512647,1,0,2,2,TRUE
2512648,1,0,1,1,FALSE
2512649,1,0,1,1,FALSE
2512650,1,0,1,1,FALSE
2512651,1,0,1,1,TRUE
2512671,6,0,1,1,TRUE
2512673,3,0,2,2,TRUE
2512675,0,0,2,2,TRUE
2512683,1,0,1,1,TRUE
2512684,0,0,1,1,FALSE
2512688,4,0,4,4,FALSE
2512690,0,1,1,1,FALSE
2512691,1,0,1,1,FALSE
2512692,1,0,1,1,FALSE
2512695,0,0,1,1,TRUE
2512697,1,0,1,1,TRUE
2512698,0,0,4,4,TRUE
2512705,0,1,2,2,TRUE
2512709,15,12,3,5,TRUE
2512710,2,0,1,1,TRUE
2512714,1,0,2,2,TRUE
2512718,1,0,1,1,FALSE
2512720,3,0,2,2,FALSE
2512722,1,0,1,1,TRUE
2512723,1,0,2,2,TRUE
2512730,2,0,1,1,TRUE
2512734,1,0,1,1,FALSE
2512739,1,0,1,1,TRUE
2512742,1,0,1,1,FALSE
2512745,1,0,1,1,FALSE
2512747,3,1,1,1,TRUE
2512751,1,0,1,1,FALSE
2512752,1,0,1,1,FALSE
2512753,1,0,1,1,TRUE
2512755,1,0,1,1,FALSE
2512763,1,0,2,2,TRUE
2512765,0,0,1,1,TRUE
2512768,1,0,1,2,FALSE
2512771,2,1,1,1,TRUE
2512778,1,0,1,1,TRUE
2512779,1,0,1,1,TRUE
2512780,1,0,3,3,TRUE
2512784,1,0,1,1,TRUE
2512790,0,0,1,1,TRUE
2512795,1,0,1,1,TRUE
2512799,1,0,1,1,TRUE
2512803,1,0,2,2,TRUE
2512804,1,0,1,1,FALSE
2512806,1,0,1,1,FALSE
2512807,4,2,1,1,TRUE
2512809,0,0,1,1,FALSE
2512810,1,0,1,1,TRUE
2512813,0,0,2,2,FALSE
2512814,1,0,2,2,TRUE
2512815,2,0,1,1,TRUE
2512817,1,0,2,2,TRUE
2512822,1,0,1,1,TRUE
2512824,1,0,1,1,TRUE
2512827,1,0,1,1,FALSE
2512833,2,1,1,1,TRUE
2512835,1,0,1,1,TRUE
2512837,3,0,1,1,TRUE
2512839,3,0,2,2,TRUE
2512854,1,0,1,1,TRUE
2512855,1,0,1,1,TRUE
2512859,2,1,1,1,TRUE
2512865,2,0,2,2,FALSE
2512866,1,0,1,1,TRUE
2512872,4,0,1,1,FALSE
2512883,34,31,3,3,TRUE
2512886,3,0,1,1,TRUE
2512890,0,0,2,2,TRUE
2512891,15,8,2,2,TRUE
2512894,1,0,1,1,FALSE
2512896,2,0,1,1,TRUE
2512902,1,0,1,1,FALSE
2512904,1,0,1,1,FALSE
2512908,1,0,1,1,TRUE
2512913,1,0,1,1,TRUE
2512919,1,0,1,1,TRUE
2512924,1,0,1,1,FALSE
2512926,1,0,1,1,TRUE
2512927,1,0,2,2,FALSE
2512929,2,1,1,1,TRUE
2512930,7,7,3,3,TRUE
2512931,1,0,1,1,FALSE
2512933,1,0,1,1,TRUE
2512936,1,0,1,1,FALSE
2512937,1,0,1,1,TRUE
2512939,1,0,1,1,TRUE
2512940,2,1,1,1,TRUE
2512943,3,2,2,2,FALSE
2512944,1,0,1,1,FALSE
2512946,1,0,1,1,TRUE
2512949,1,0,1,1,TRUE
2512951,1,0,1,1,TRUE
2512955,1,0,1,1,FALSE
2512962,1,0,1,1,FALSE
2512964,1,0,1,1,TRUE
2512968,1,0,2,2,TRUE
2512974,2,0,1,1,TRUE
2512975,3,2,3,3,FALSE
2512977,1,0,1,1,FALSE
2512978,2,0,2,2,TRUE
2512979,1,0,1,1,FALSE
2512980,3,1,1,1,TRUE
2512983,1,0,1,1,FALSE
2512985,2,1,1,1,TRUE
2512987,13,0,1,1,TRUE
2512994,0,0,1,1,TRUE
2512995,0,0,2,2,FALSE
2513000,1,0,1,1,TRUE
2513001,1,1,1,1,TRUE
2513006,1,0,1,1,FALSE
2513010,1,0,2,2,FALSE
2513016,1,0,1,1,FALSE
2513021,0,0,1,1,TRUE
2513022,1,0,2,2,TRUE
2513027,1,0,1,1,FALSE
2513033,1,0,2,2,TRUE
2513037,1,0,1,1,FALSE
2513038,1,0,3,3,TRUE
2513047,0,0,1,1,TRUE
2513049,1,0,1,1,TRUE
2513052,1,0,1,1,FALSE
2513055,2,2,1,1,TRUE
2513061,1,0,1,1,FALSE
2513062,1,0,1,1,TRUE
2513064,1,0,1,1,TRUE
2513066,3,0,1,1,TRUE
2513068,1,0,1,1,TRUE
2513081,1,0,1,1,FALSE
2513092,1,0,1,1,TRUE
2513094,1,0,1,1,TRUE
2513098,1,0,1,1,FALSE
2513100,1,0,1,1,TRUE
2513101,0,0,1,1,TRUE
2513102,0,0,1,1,TRUE
2513103,5,1,1,1,TRUE
2513108,2,0,2,2,TRUE
2513110,4,2,1,1,FALSE
2513111,1,0,2,2,FALSE
2513115,1,0,1,1,TRUE
2513116,4,2,1,1,TRUE
2513118,0,0,2,2,TRUE
2513120,1,0,1,1,FALSE
2513122,1,0,2,2,TRUE
2513127,4,2,1,1,TRUE
2513129,1,0,1,1,TRUE
2513131,3,0,1,1,TRUE
2513132,1,0,1,1,FALSE
2513134,1,0,1,1,FALSE
2513135,1,1,3,3,TRUE
2513140,0,0,1,1,TRUE
2513141,1,0,1,1,TRUE
2513142,1,1,1,1,TRUE
2513149,1,0,1,1,FALSE
2513151,1,0,1,1,TRUE
2513154,1,0,1,1,FALSE
2513157,1,0,1,1,FALSE
2513162,7,3,2,2,TRUE
2513166,1,1,1,1,TRUE
2513167,0,0,4,13,TRUE
2513168,1,0,1,1,TRUE
2513171,1,1,2,2,FALSE
2513173,2,1,1,1,FALSE
2513177,0,0,2,2,FALSE
2513178,1,0,2,2,TRUE
2513187,2,0,1,1,FALSE
2513199,1,0,1,1,TRUE
2513206,1,0,1,1,FALSE
2513208,1,0,1,1,TRUE
2513212,1,0,1,1,FALSE
2513222,1,0,1,1,TRUE
2513227,2,0,1,1,TRUE
2513228,1,0,1,1,TRUE
2513229,1,1,1,1,FALSE
2513238,1,0,1,1,FALSE
2513240,1,0,1,1,FALSE
2513241,1,0,1,1,TRUE
2513244,6,1,1,1,TRUE
2513249,1,0,1,1,TRUE
2513250,1,0,2,2,TRUE
2513254,1,0,1,1,TRUE
2513259,1,0,1,1,FALSE
2513264,1,0,1,1,TRUE
2513265,2,0,1,1,TRUE
2513266,1,0,1,1,TRUE
2513267,1,0,1,1,TRUE
2513269,1,0,1,1,TRUE
2513274,1,0,1,1,FALSE
2513277,0,0,3,3,TRUE
2513279,1,0,1,1,TRUE
2513283,1,0,1,1,TRUE
2513285,0,0,1,1,TRUE
2513291,1,0,1,1,FALSE
2513293,1,0,2,2,FALSE
2513296,2,2,2,2,FALSE
2513297,1,0,1,1,TRUE
2513298,1,0,1,1,FALSE
2513299,3,3,2,2,TRUE
2513300,1,0,1,1,FALSE
2513304,2,1,1,1,TRUE
2513306,1,0,1,1,TRUE
2513310,1,0,1,1,TRUE
2513315,1,0,1,1,TRUE
2513317,1,0,1,1,FALSE
2513332,1,0,1,1,FALSE
2513333,1,0,2,2,TRUE
2513335,0,0,1,1,TRUE
2513336,1,0,1,1,TRUE
2513338,1,0,2,2,TRUE
2513339,1,0,1,1,TRUE
2513340,1,0,1,1,FALSE
2513342,1,1,1,1,TRUE
2513355,1,2,1,3,TRUE
2513363,1,0,2,2,FALSE
2513364,1,0,1,1,TRUE
2513365,7,6,3,3,FALSE
2513366,1,0,1,3,TRUE
2513371,1,0,1,1,TRUE
2513372,6,5,1,1,FALSE
2513377,0,0,2,2,TRUE
2513378,3,0,2,2,TRUE
2513381,1,0,1,1,FALSE
2513384,1,0,1,1,TRUE
2513387,16,4,2,6,TRUE
2513389,1,0,1,1,TRUE
2513390,2,1,1,1,TRUE
2513392,1,0,2,3,FALSE
2513395,1,0,1,1,TRUE
2513396,1,0,1,1,TRUE
2513397,3,0,1,1,TRUE
2513402,0,0,3,3,TRUE
2513403,1,0,1,1,TRUE
2513404,1,0,1,1,TRUE
2513406,1,0,3,3,FALSE
2513412,1,0,1,1,TRUE
2513415,7,4,1,1,FALSE
2513416,1,0,2,2,FALSE
2513419,0,0,1,1,TRUE
2513423,1,0,1,1,FALSE
2513426,2,1,1,1,FALSE
2513427,1,0,1,1,TRUE
2513429,1,0,1,1,FALSE
2513430,1,0,1,1,FALSE
2513431,1,0,1,2,FALSE
2513432,6,4,1,1,TRUE
2513434,1,0,1,1,FALSE
2513436,0,0,1,1,TRUE
2513448,1,0,1,1,FALSE
2513453,1,0,1,1,FALSE
2513458,1,0,1,1,TRUE
2513460,2,0,1,1,TRUE
2513461,1,0,1,1,TRUE
2513465,1,0,1,1,FALSE
2513492,0,0,1,1,TRUE
2513497,1,0,1,1,FALSE
2513503,1,1,1,1,TRUE
2513507,1,0,1,1,FALSE
2513508,0,0,1,1,TRUE
2513512,1,0,1,1,FALSE
2513525,8,6,2,2,TRUE
2513532,1,0,3,3,FALSE
2513538,1,0,1,1,FALSE
2513539,1,0,1,1,TRUE
2513542,0,0,1,1,TRUE
2513544,1,0,1,1,TRUE
2513545,2,0,2,2,TRUE
2513547,1,0,1,1,FALSE
2513548,2,1,2,2,FALSE
2513549,0,0,1,1,TRUE
2513552,1,0,1,1,TRUE
2513563,1,0,1,1,TRUE
2513566,4,2,2,2,TRUE
2513571,1,0,1,1,TRUE
2513575,2,1,1,1,TRUE
2513578,1,1,1,1,TRUE
2513582,1,0,1,1,TRUE
2513583,3,2,1,1,TRUE
2513601,7,6,1,1,TRUE
2513609,1,0,1,1,FALSE
2513610,2,0,2,2,TRUE
2513611,8,3,1,2,TRUE
2513614,1,0,1,1,TRUE
2513616,1,0,1,1,TRUE
2513619,1,0,1,1,TRUE
2513620,3,0,1,2,TRUE
2513621,1,0,2,2,TRUE
2513625,1,0,1,1,FALSE
2513626,2,1,2,2,TRUE
2513628,3,0,1,1,TRUE
2513636,1,0,2,2,TRUE
2513639,3,0,3,3,FALSE
2513643,1,0,1,1,FALSE
2513644,5,4,1,1,FALSE
2513650,1,0,3,3,FALSE
2513651,4,1,2,2,TRUE
2513652,1,0,1,1,TRUE
2513654,1,0,1,1,FALSE
2513655,1,0,1,1,TRUE
2513656,1,0,2,2,TRUE
2513662,7,1,7,7,TRUE
2513666,2,0,2,2,TRUE
2513667,1,0,1,1,TRUE
2513669,1,0,5,5,FALSE
2513673,1,0,2,2,TRUE
2513676,0,0,1,2,TRUE
2513677,1,0,1,1,TRUE
2513687,4,0,1,1,FALSE
2513690,1,0,1,1,FALSE
2513694,1,0,1,1,FALSE
2513696,1,0,1,1,TRUE
2513700,1,0,1,1,FALSE
2513702,1,0,1,1,FALSE
2513703,1,0,2,2,FALSE
2513709,2,0,1,1,TRUE
2513710,6,1,4,5,TRUE
2513712,1,0,1,1,TRUE
2513714,2,0,2,2,TRUE
2513718,2,0,1,1,FALSE
2513719,1,0,2,2,FALSE
2513720,4,2,2,2,TRUE
2513722,2,0,3,3,FALSE
2513724,1,0,1,1,FALSE
2513726,1,0,1,1,TRUE
2513728,1,0,1,1,FALSE
2513733,1,0,1,1,FALSE
2513734,1,0,1,1,TRUE
2513740,1,0,1,1,FALSE
2513741,1,0,1,1,FALSE
2513745,1,0,1,1,FALSE
2513746,2,1,1,1,TRUE
2513747,1,0,1,1,TRUE
2513748,1,0,1,1,TRUE
2513749,2,1,1,1,FALSE
2513750,1,0,2,2,TRUE
2513758,1,0,1,1,TRUE
2513760,1,0,1,1,FALSE
2513765,1,0,2,2,TRUE
2513767,1,0,1,1,TRUE
2513768,1,0,1,1,TRUE
2513770,2,0,1,1,FALSE
2513773,0,0,1,1,FALSE
2513775,1,0,1,1,TRUE
2513776,1,0,1,1,TRUE
2513779,1,0,1,1,TRUE
2513782,1,0,2,2,TRUE
2513785,1,1,1,1,TRUE
2513786,1,0,1,1,TRUE
2513788,1,0,1,1,TRUE
2513792,1,0,1,1,TRUE
2513803,1,0,2,2,TRUE
2513805,1,0,1,1,TRUE
2513808,1,0,1,1,TRUE
2513811,3,0,1,1,TRUE
2513812,1,0,1,1,TRUE
2513815,1,0,1,1,TRUE
2513816,1,0,1,1,FALSE
2513817,1,0,1,1,TRUE
2513822,1,0,1,1,FALSE
2513826,1,0,1,1,FALSE
2513827,1,0,1,1,FALSE
2513832,1,0,1,1,TRUE
2513843,1,0,2,2,TRUE
2513844,1,0,1,1,TRUE
2513848,1,0,1,1,FALSE
2513850,1,0,1,1,TRUE
2513859,1,0,1,1,FALSE
2513862,1,0,2,2,FALSE
2513863,4,2,1,1,FALSE
2513867,1,0,1,1,FALSE
2513868,2,0,1,1,FALSE
2513873,2,1,1,1,FALSE
2513875,1,0,1,1,TRUE
2513881,1,0,1,1,TRUE
2513889,2,1,1,1,FALSE
2513892,1,0,1,1,FALSE
2513893,1,0,1,1,TRUE
2513896,1,0,1,1,TRUE
2513898,1,0,1,1,TRUE
2513911,1,0,2,2,TRUE
2513913,2,1,1,1,FALSE
2513915,1,0,2,2,FALSE
2513923,3,1,2,2,TRUE
2513925,0,0,1,1,TRUE
2513935,2,0,1,1,TRUE
2513936,1,0,1,1,TRUE
2513939,2,1,4,4,TRUE
2513955,1,0,2,2,TRUE
2513956,1,0,1,1,FALSE
2513960,1,0,1,1,TRUE
2513961,1,0,1,2,TRUE
2513967,1,0,1,1,TRUE
2513970,0,0,2,2,TRUE
2513973,0,0,1,1,FALSE
2513977,4,3,2,3,TRUE
2513979,1,0,1,1,FALSE
2513980,4,0,2,2,FALSE
2513985,1,0,1,1,FALSE
2513987,1,0,1,1,TRUE
2513990,1,0,1,1,FALSE
2513993,1,0,1,1,TRUE
2513997,1,0,1,1,FALSE
2514000,2,0,1,1,FALSE
2514001,5,0,5,5,TRUE
2514005,1,0,1,1,TRUE
2514008,2,0,6,6,TRUE
2514010,1,0,1,1,TRUE
2514012,1,0,1,1,FALSE
2514022,0,0,3,3,TRUE
2514029,2,1,1,1,FALSE
2514036,2,1,1,1,FALSE
2514037,1,0,1,1,TRUE
2514042,1,0,3,3,FALSE
2514044,1,0,1,1,TRUE
2514048,1,0,1,1,TRUE
2514049,3,2,1,1,TRUE
2514050,0,0,1,1,TRUE
2514053,1,0,1,1,TRUE
2514055,1,0,2,2,TRUE
2514066,2,0,1,1,TRUE
2514070,1,0,1,1,TRUE
2514072,1,0,1,1,FALSE
2514081,1,0,1,1,TRUE
2514083,1,0,1,1,FALSE
2514084,1,0,2,2,TRUE
2514086,3,2,1,1,TRUE
2514088,0,0,2,2,TRUE
2514091,2,0,1,1,FALSE
2514092,2,0,2,2,TRUE
2514093,1,0,1,1,TRUE
2514100,6,5,1,1,TRUE
2514101,1,0,1,1,FALSE
2514109,2,0,2,2,TRUE
2514111,3,0,4,4,TRUE
2514114,7,0,3,3,TRUE
2514118,1,0,2,2,FALSE
2514123,1,0,1,1,FALSE
2514125,1,0,1,1,FALSE
2514129,3,0,1,1,TRUE
2514131,1,1,1,1,FALSE
2514132,1,0,1,1,TRUE
2514133,1,0,1,1,FALSE
2514134,3,0,2,2,TRUE
2514139,0,0,1,1,FALSE
2514145,0,0,2,2,TRUE
2514153,1,0,1,1,TRUE
2514155,1,0,1,1,TRUE
2514159,2,1,1,1,FALSE
2514160,0,0,1,1,TRUE
2514162,1,0,1,1,TRUE
2514163,1,0,3,3,FALSE
2514164,1,0,1,1,FALSE
2514173,1,0,1,1,TRUE
2514177,5,1,1,1,TRUE
2514188,1,0,1,1,TRUE
2514189,1,0,1,1,FALSE
2514194,0,0,1,1,TRUE
2514195,1,1,2,2,TRUE
2514198,0,0,1,1,TRUE
2514205,1,0,1,1,FALSE
2514206,1,0,1,1,TRUE
2514208,1,0,2,2,TRUE
2514212,1,0,2,2,FALSE
2514217,1,0,1,1,FALSE
2514218,1,0,1,1,FALSE
2514219,1,0,2,2,TRUE
2514220,1,0,2,2,TRUE
2514221,1,0,10,10,FALSE
2514222,3,0,2,2,TRUE
2514224,1,0,1,1,TRUE
2514230,13,4,1,1,TRUE
2514239,0,0,1,1,FALSE
2514241,3,2,1,1,TRUE
2514249,1,0,1,1,FALSE
2514251,1,0,3,3,FALSE
2514253,0,0,1,1,TRUE
2514257,1,0,1,1,TRUE
2514258,1,0,1,1,FALSE
2514259,0,0,2,2,TRUE
2514264,1,0,1,1,FALSE
2514265,2,1,1,1,FALSE
2514275,1,0,1,1,TRUE
2514280,0,0,2,2,TRUE
2514285,1,0,1,1,FALSE
2514289,1,0,1,1,TRUE
2514300,2,0,1,1,FALSE
2514305,1,0,1,1,TRUE
2514307,1,0,1,1,FALSE
2514308,1,0,1,1,TRUE
2514312,2,0,1,2,TRUE
2514319,1,0,2,2,FALSE
2514321,1,0,2,2,FALSE
2514322,0,0,1,1,FALSE
2514329,3,0,1,1,FALSE
2514330,1,0,3,3,TRUE
2514333,1,0,1,1,TRUE
2514339,0,0,1,1,TRUE
2514342,2,1,1,1,TRUE
2514343,3,2,2,3,FALSE
2514347,1,0,2,2,TRUE
2514349,1,0,1,1,FALSE
2514350,2,0,2,2,FALSE
2514353,0,0,1,1,TRUE
2514354,1,0,1,1,FALSE
2514356,1,0,1,1,TRUE
2514360,1,0,1,1,TRUE
2514361,1,0,1,1,TRUE
2514363,1,0,1,1,FALSE
2514365,1,0,1,1,TRUE
2514366,1,0,1,1,TRUE
2514370,1,0,2,2,FALSE
2514381,1,0,2,2,FALSE
2514382,1,0,1,1,FALSE
2514384,0,0,1,1,FALSE
2514395,1,0,2,2,FALSE
2514407,1,0,1,1,TRUE
2514408,2,1,2,2,FALSE
2514412,3,1,1,1,FALSE
2514416,4,1,1,1,TRUE
2514425,0,0,1,1,TRUE
2514429,1,0,1,1,FALSE
2514434,2,1,2,2,TRUE
2514435,1,0,2,2,FALSE
2514438,1,0,1,1,TRUE
2514439,2,1,1,1,FALSE
2514441,1,0,1,1,TRUE
2514442,1,0,1,1,TRUE
2514445,3,0,2,2,TRUE
2514447,1,0,1,1,FALSE
2514451,1,0,1,1,TRUE
2514454,2,0,1,1,TRUE
2514461,1,0,1,1,TRUE
2514469,1,0,1,1,TRUE
2514471,1,1,3,3,TRUE
2514472,2,2,1,1,TRUE
2514481,1,0,1,1,FALSE
2514487,0,0,1,1,FALSE
2514489,1,0,1,1,TRUE
2514490,1,0,1,1,TRUE
2514493,1,0,1,1,TRUE
2514495,2,1,1,1,FALSE
2514498,1,0,2,2,FALSE
2514499,1,0,1,1,TRUE
2514500,2,1,2,2,TRUE
2514509,0,0,1,1,FALSE
2514510,0,0,1,1,TRUE
2514518,1,0,1,1,FALSE
2514521,1,0,1,1,FALSE
2514525,1,0,1,1,TRUE
2514527,1,0,1,1,TRUE
2514533,1,0,2,2,TRUE
2514538,1,0,1,1,FALSE
2514541,1,0,1,1,FALSE
2514542,1,0,1,1,TRUE
2514546,1,0,1,1,TRUE
2514548,1,0,4,4,TRUE
2514551,1,0,1,1,FALSE
2514554,2,0,1,1,TRUE
2514556,1,0,1,1,TRUE
2514558,1,0,1,1,TRUE
2514560,1,0,1,1,TRUE
2514565,1,0,1,1,TRUE
2514567,1,0,1,1,FALSE
2514569,1,0,1,1,FALSE
2514570,1,0,1,1,TRUE
2514571,2,1,1,1,FALSE
2514576,1,0,1,1,FALSE
2514578,1,0,1,1,FALSE
2514582,2,0,1,1,FALSE
2514588,1,0,1,1,TRUE
2514589,1,0,1,1,TRUE
2514592,1,0,1,1,TRUE
2514593,1,0,1,1,TRUE
2514596,1,0,1,1,TRUE
2514605,1,0,2,2,TRUE
2514606,2,1,1,1,TRUE
2514607,1,0,1,1,FALSE
2514608,1,0,1,1,TRUE
2514614,1,1,1,1,FALSE
2514619,0,0,1,1,FALSE
2514621,1,0,1,1,TRUE
2514628,1,0,1,1,FALSE
2514631,0,0,1,1,FALSE
2514632,1,0,2,2,FALSE
2514635,2,1,1,1,FALSE
2514638,1,0,1,1,TRUE
2514648,1,0,1,1,FALSE
2514649,58,39,3,5,TRUE
2514651,2,1,1,2,FALSE
2514654,1,0,1,1,FALSE
2514661,0,0,2,2,TRUE
2514667,2,1,1,1,TRUE
2514670,1,0,1,1,FALSE
2514671,1,0,1,1,FALSE
2514674,0,0,1,1,FALSE
2514676,0,0,1,1,TRUE
2514677,3,1,3,4,TRUE
2514681,1,0,1,1,FALSE
2514683,1,0,2,2,FALSE
2514686,1,0,2,2,FALSE
2514687,1,0,1,1,TRUE
2514690,2,0,2,2,FALSE
2514692,2,0,1,1,FALSE
2514693,2,0,1,1,FALSE
2514694,1,0,1,1,FALSE
2514696,1,0,1,1,TRUE
2514697,0,0,1,1,TRUE
2514703,2,0,1,1,TRUE
2514706,1,0,1,1,TRUE
2514711,1,0,1,1,FALSE
2514712,1,0,1,1,FALSE
2514713,1,0,1,1,FALSE
2514715,1,0,1,1,FALSE
2514718,1,0,1,1,TRUE
2514726,3,1,1,1,TRUE
2514732,1,0,2,2,TRUE
2514760,3,1,2,2,TRUE
2514761,1,0,1,1,FALSE
2514763,1,0,2,2,TRUE
2514765,1,0,1,1,FALSE
2514773,4,0,3,3,TRUE
2514778,1,0,1,1,TRUE
2514786,2,1,2,2,FALSE
2514789,2,1,1,1,TRUE
2514790,1,0,1,1,FALSE
2514794,1,0,1,1,FALSE
2514799,0,0,1,1,FALSE
2514800,1,0,1,1,TRUE
2514803,1,0,1,1,TRUE
2514804,1,0,1,1,TRUE
2514811,1,0,2,2,TRUE
2514812,1,0,1,1,TRUE
2514815,1,1,1,1,FALSE
2514817,1,0,1,1,FALSE
2514818,0,0,1,1,TRUE
2514825,1,0,1,1,TRUE
2514830,3,2,1,1,FALSE
2514832,4,0,1,1,TRUE
2514833,1,0,1,1,FALSE
2514836,1,0,1,1,TRUE
2514839,1,0,1,1,FALSE
2514842,1,0,1,1,FALSE
2514843,1,0,1,1,FALSE
2514844,1,0,1,1,FALSE
2514846,1,0,2,2,FALSE
2514850,4,0,2,2,FALSE
2514855,1,0,1,1,TRUE
2514856,2,0,2,2,TRUE
2514857,1,0,2,2,TRUE
2514858,1,0,1,1,TRUE
2514860,1,0,3,3,TRUE
2514861,1,0,3,3,TRUE
2514862,1,0,1,1,TRUE
2514865,2,0,1,1,FALSE
2514866,1,0,2,2,TRUE
2514871,1,0,1,1,TRUE
2514878,0,0,2,2,FALSE
2514880,1,0,1,1,FALSE
2514887,0,0,1,1,FALSE
2514889,1,0,1,1,TRUE
2514892,1,0,1,1,FALSE
2514893,2,1,1,1,FALSE
2514897,1,0,4,4,TRUE
2514898,1,0,1,1,TRUE
2514900,1,0,2,2,TRUE
2514901,1,0,1,1,FALSE
2514912,6,3,1,1,TRUE
2514913,1,0,1,1,TRUE
2514915,1,0,1,1,FALSE
2514926,1,0,1,1,TRUE
2514927,1,0,1,1,TRUE
2514928,1,0,1,1,TRUE
2514929,1,0,2,2,TRUE
2514930,1,0,2,2,FALSE
2514931,0,0,1,1,TRUE
2514933,2,0,1,1,TRUE
2514935,8,6,1,1,FALSE
2514941,1,0,2,2,TRUE
2514944,1,0,1,1,TRUE
2514956,1,0,1,1,FALSE
2514960,1,0,1,1,TRUE
2514965,0,0,1,1,FALSE
2514966,1,0,1,1,FALSE
2514969,1,0,1,1,FALSE
2514977,1,0,1,1,FALSE
2514981,1,0,1,1,FALSE
2514982,1,0,1,1,FALSE
2514983,1,0,5,5,TRUE
2514984,0,0,2,2,TRUE
2514986,3,3,1,1,FALSE
2514987,1,0,1,1,TRUE
2514997,1,0,2,2,TRUE
2514999,2,0,2,2,FALSE
2515002,1,0,1,1,FALSE
2515013,1,0,2,2,FALSE
2515015,1,0,1,1,TRUE
2515016,1,0,1,1,FALSE
2515020,1,0,2,2,TRUE
2515021,0,0,1,1,FALSE
2515023,1,0,1,1,TRUE
2515025,2,0,2,2,FALSE
2515026,6,4,1,2,FALSE
2515031,1,0,2,2,FALSE
2515042,1,0,1,1,FALSE
2515052,2,0,1,1,TRUE
2515053,1,0,1,1,TRUE
2515056,1,0,1,1,FALSE
2515057,0,0,1,1,FALSE
2515059,1,0,2,2,FALSE
2515064,1,0,1,1,FALSE
2515068,1,0,1,1,TRUE
2515070,2,1,1,1,TRUE
2515077,2,0,1,1,TRUE
2515080,1,0,1,1,FALSE
2515082,1,0,1,1,TRUE
2515091,5,0,1,1,TRUE
2515092,1,0,4,4,TRUE
2515095,1,0,1,1,FALSE
2515106,0,0,1,1,FALSE
2515108,1,0,1,1,TRUE
2515110,1,0,1,1,FALSE
2515111,1,0,4,4,TRUE
2515112,0,0,1,1,FALSE
2515117,1,0,1,1,FALSE
2515123,1,0,1,1,FALSE
2515124,0,0,1,1,FALSE
2515132,2,1,1,1,FALSE
2515134,1,0,1,1,FALSE
2515136,2,0,1,1,TRUE
2515137,1,0,1,1,FALSE
2515140,1,0,1,1,TRUE
2515143,2,0,1,1,TRUE
2515147,1,0,1,1,TRUE
2515152,0,0,1,1,TRUE
2515157,1,0,1,1,FALSE
2515159,1,0,1,1,TRUE
2515167,1,0,1,1,FALSE
2515174,0,0,1,1,FALSE
2515175,1,0,1,1,FALSE
2515178,2,2,1,1,FALSE
2515182,1,2,3,3,FALSE
2515184,1,0,1,1,FALSE
2515189,1,0,1,1,FALSE
2515195,1,0,1,1,TRUE
2515197,1,0,1,2,FALSE
2515199,4,2,1,1,TRUE
2515200,1,0,1,1,TRUE
2515201,1,0,1,1,TRUE
2515208,1,0,1,1,FALSE
2515214,1,0,1,1,FALSE
2515215,1,0,1,1,FALSE
2515224,1,0,2,2,FALSE
2515225,1,0,2,2,TRUE
2515228,1,0,1,1,TRUE
2515229,2,0,1,1,FALSE
2515231,1,0,1,1,FALSE
2515232,2,0,1,1,TRUE
2515235,2,1,1,1,FALSE
2515236,1,0,1,1,TRUE
2515243,2,1,1,1,TRUE
2515246,1,0,1,1,FALSE
2515254,1,0,1,1,TRUE
2515264,1,0,1,1,FALSE
2515270,4,0,2,2,FALSE
2515273,1,0,1,1,TRUE
2515275,1,0,1,1,FALSE
2515276,3,0,1,1,FALSE
2515277,1,0,1,1,FALSE
2515279,1,0,1,1,FALSE
2515281,2,0,1,1,FALSE
2515287,1,0,1,1,TRUE
2515293,1,0,1,1,TRUE
2515296,1,0,1,1,FALSE
2515299,0,0,2,2,TRUE
2515301,1,0,2,2,TRUE
2515303,2,0,1,1,FALSE
2515304,2,1,1,1,TRUE
2515309,2,0,2,2,FALSE
2515324,1,0,1,1,FALSE
2515327,1,0,1,1,TRUE
2515334,1,0,1,1,TRUE
2515341,2,1,1,1,TRUE
2515342,1,0,2,2,TRUE
2515349,1,0,1,1,TRUE
2515351,1,0,1,1,FALSE
2515353,2,1,1,2,TRUE
2515354,2,1,1,1,TRUE
2515358,1,0,2,2,FALSE
2515359,1,0,2,2,TRUE
2515361,1,0,1,1,FALSE
2515362,2,0,1,1,FALSE
